"Units","scenario","region","ghg","year","value"
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2085,5.18461075025691
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2090,5.27739996500274
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2095,5.34981597308888
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2100,5.39857671794029
"Tg","T_05_NDC_inc_LTS","Global","CO",1990,847.58526733038
"Tg","T_05_NDC_inc_LTS","Global","CO",2005,809.615300101062
"Tg","T_05_NDC_inc_LTS","Global","CO",2010,830.007127275016
"Tg","T_05_NDC_inc_LTS","Global","CO",2015,825.737651680212
"Tg","T_05_NDC_inc_LTS","Global","CO",2020,733.720196962516
"Tg","T_05_NDC_inc_LTS","Global","CO",2025,670.0503081
"Tg","T_05_NDC_inc_LTS","Global","CO",2030,619.4071049
"Tg","T_05_NDC_inc_LTS","Global","CO",2035,586.872921356677
"Tg","T_05_NDC_inc_LTS","Global","CO",2040,535.963982130951
"Tg","T_05_NDC_inc_LTS","Global","CO",2045,515.667556232114
"Tg","T_05_NDC_inc_LTS","Global","CO",2050,500.479187432809
"Tg","T_05_NDC_inc_LTS","Global","CO",2055,487.999211963878
"Tg","T_05_NDC_inc_LTS","Global","CO",2060,470.88978414334
"Tg","T_05_NDC_inc_LTS","Global","CO",2065,459.038095781704
"Tg","T_05_NDC_inc_LTS","Global","CO",2070,451.722991537026
"Tg","T_05_NDC_inc_LTS","Global","CO",2075,448.357684974682
"Tg","T_05_NDC_inc_LTS","Global","CO",2080,447.900684436769
"Tg","T_05_NDC_inc_LTS","Global","CO",2085,447.662838233813
"Tg","T_05_NDC_inc_LTS","Global","CO",2090,448.407715016622
"Tg","T_05_NDC_inc_LTS","Global","CO",2095,449.45719807394
"Tg","T_05_NDC_inc_LTS","Global","CO",2100,451.502506907541
"MTC","T_05_NDC_inc_LTS","Global","CO2",1990,6044.64493679385
"MTC","T_05_NDC_inc_LTS","Global","CO2",2005,8040.35059584304
"MTC","T_05_NDC_inc_LTS","Global","CO2",2010,9150.48771854685
"MTC","T_05_NDC_inc_LTS","Global","CO2",2015,9717.039358
"MTC","T_05_NDC_inc_LTS","Global","CO2",2020,9346.44650033592
"MTC","T_05_NDC_inc_LTS","Global","CO2",2025,9379.957938487
"MTC","T_05_NDC_inc_LTS","Global","CO2",2030,9271.56379992005
"MTC","T_05_NDC_inc_LTS","Global","CO2",2035,7741.3224620601
"MTC","T_05_NDC_inc_LTS","Global","CO2",2040,6257.92153558028
"MTC","T_05_NDC_inc_LTS","Global","CO2",2045,4749.30859871707
"MTC","T_05_NDC_inc_LTS","Global","CO2",2050,3211.13059594829
"MTC","T_05_NDC_inc_LTS","Global","CO2",2055,2280.02248099784
"MTC","T_05_NDC_inc_LTS","Global","CO2",2060,1398.43832618752
"MTC","T_05_NDC_inc_LTS","Global","CO2",2065,1159.09481970592
"MTC","T_05_NDC_inc_LTS","Global","CO2",2070,940.557472641038
"MTC","T_05_NDC_inc_LTS","Global","CO2",2075,739.978050937368
"MTC","T_05_NDC_inc_LTS","Global","CO2",2080,557.28440035257
"MTC","T_05_NDC_inc_LTS","Global","CO2",2085,395.026083462273
"MTC","T_05_NDC_inc_LTS","Global","CO2",2090,252.361911096706
"MTC","T_05_NDC_inc_LTS","Global","CO2",2095,128.65218085156
"MTC","T_05_NDC_inc_LTS","Global","CO2",2100,21.9216573913559
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",1990,28.3691629379543
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2005,28.7428951916387
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2010,33.5207750601674
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2015,38.2008949399499
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2020,38.5240267747652
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2025,36.2564480874066
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2030,34.2903291955112
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2035,32.1273915185652
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2040,31.3103167912063
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2045,31.0309438977645
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2050,30.6972816916969
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2055,30.1400666692471
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2060,29.1464403054677
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2065,28.1084293804915
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2070,27.1840704512885
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2075,27.1583156121339
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2080,27.3352729378939
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2085,27.760039676417
