"","model","scenario","ensemble","year","variable","value","ecs","id"
"255","ACCESS-CM2","ssp126","r1i1p1f1",1934,"land_tas",0.490840588235244,"4.7","very likely"
"256","ACCESS-CM2","ssp126","r1i1p1f1",1935,"global_tas",0.256731396259852,"4.7","very likely"
"257","ACCESS-CM2","ssp126","r1i1p1f1",1935,"sst",0.186237382352943,"4.7","very likely"
"258","ACCESS-CM2","ssp126","r1i1p1f1",1935,"land_tas",0.23122058823526,"4.7","very likely"
"259","ACCESS-CM2","ssp126","r1i1p1f1",1936,"global_tas",0.285103307073484,"4.7","very likely"
"260","ACCESS-CM2","ssp126","r1i1p1f1",1936,"sst",0.210546715686274,"4.7","very likely"
"261","ACCESS-CM2","ssp126","r1i1p1f1",1936,"land_tas",0.248490588235256,"4.7","very likely"
"262","ACCESS-CM2","ssp126","r1i1p1f1",1937,"global_tas",0.0926479296046523,"4.7","very likely"
"263","ACCESS-CM2","ssp126","r1i1p1f1",1937,"sst",0.0611907156862729,"4.7","very likely"
"264","ACCESS-CM2","ssp126","r1i1p1f1",1937,"land_tas",-0.0142594117647263,"4.7","very likely"
"265","ACCESS-CM2","ssp126","r1i1p1f1",1938,"global_tas",0.150347166002973,"4.7","very likely"
"266","ACCESS-CM2","ssp126","r1i1p1f1",1938,"sst",0.15428613235294,"4.7","very likely"
"267","ACCESS-CM2","ssp126","r1i1p1f1",1938,"land_tas",0.0352605882352464,"4.7","very likely"
"268","ACCESS-CM2","ssp126","r1i1p1f1",1939,"global_tas",0.209469385410557,"4.7","very likely"
"269","ACCESS-CM2","ssp126","r1i1p1f1",1939,"sst",0.187569299019607,"4.7","very likely"
"270","ACCESS-CM2","ssp126","r1i1p1f1",1939,"land_tas",0.22316058823526,"4.7","very likely"
"271","ACCESS-CM2","ssp126","r1i1p1f1",1940,"global_tas",0.19124108328532,"4.7","very likely"
"272","ACCESS-CM2","ssp126","r1i1p1f1",1940,"sst",0.159619299019607,"4.7","very likely"
"273","ACCESS-CM2","ssp126","r1i1p1f1",1940,"land_tas",0.0923005882352754,"4.7","very likely"
"274","ACCESS-CM2","ssp126","r1i1p1f1",1941,"global_tas",0.333723384220832,"4.7","very likely"
"275","ACCESS-CM2","ssp126","r1i1p1f1",1941,"sst",0.298212715686276,"4.7","very likely"
"276","ACCESS-CM2","ssp126","r1i1p1f1",1941,"land_tas",0.283280588235243,"4.7","very likely"
"277","ACCESS-CM2","ssp126","r1i1p1f1",1942,"global_tas",0.239883305129752,"4.7","very likely"
"278","ACCESS-CM2","ssp126","r1i1p1f1",1942,"sst",0.187696965686275,"4.7","very likely"
"279","ACCESS-CM2","ssp126","r1i1p1f1",1942,"land_tas",0.283220588235281,"4.7","very likely"
"280","ACCESS-CM2","ssp126","r1i1p1f1",1943,"global_tas",0.179314426293217,"4.7","very likely"
"281","ACCESS-CM2","ssp126","r1i1p1f1",1943,"sst",0.141250049019607,"4.7","very likely"
"282","ACCESS-CM2","ssp126","r1i1p1f1",1943,"land_tas",0.268880588235277,"4.7","very likely"
"283","ACCESS-CM2","ssp126","r1i1p1f1",1944,"global_tas",0.270616893923375,"4.7","very likely"
"284","ACCESS-CM2","ssp126","r1i1p1f1",1944,"sst",0.190898465686274,"4.7","very likely"
"285","ACCESS-CM2","ssp126","r1i1p1f1",1944,"land_tas",0.365240588235281,"4.7","very likely"
"286","ACCESS-CM2","ssp126","r1i1p1f1",1945,"global_tas",0.324759317233656,"4.7","very likely"
"287","ACCESS-CM2","ssp126","r1i1p1f1",1945,"sst",0.209245215686274,"4.7","very likely"
"288","ACCESS-CM2","ssp126","r1i1p1f1",1945,"land_tas",0.406640588235291,"4.7","very likely"
"289","ACCESS-CM2","ssp126","r1i1p1f1",1946,"global_tas",0.226793127342773,"4.7","very likely"
"290","ACCESS-CM2","ssp126","r1i1p1f1",1946,"sst",0.164172132352942,"4.7","very likely"
"291","ACCESS-CM2","ssp126","r1i1p1f1",1946,"land_tas",0.264360588235263,"4.7","very likely"
"292","ACCESS-CM2","ssp126","r1i1p1f1",1947,"global_tas",0.109986099401794,"4.7","very likely"
"293","ACCESS-CM2","ssp126","r1i1p1f1",1947,"sst",0.0500651323529412,"4.7","very likely"
"294","ACCESS-CM2","ssp126","r1i1p1f1",1947,"land_tas",0.142290588235255,"4.7","very likely"
"295","ACCESS-CM2","ssp126","r1i1p1f1",1948,"global_tas",0.11158769334196,"4.7","very likely"
"296","ACCESS-CM2","ssp126","r1i1p1f1",1948,"sst",0.13018188235294,"4.7","very likely"
"297","ACCESS-CM2","ssp126","r1i1p1f1",1948,"land_tas",0.164640588235272,"4.7","very likely"
"298","ACCESS-CM2","ssp126","r1i1p1f1",1949,"global_tas",0.204513364543743,"4.7","very likely"
"299","ACCESS-CM2","ssp126","r1i1p1f1",1949,"sst",0.145945549019608,"4.7","very likely"
"300","ACCESS-CM2","ssp126","r1i1p1f1",1949,"land_tas",0.413770588235252,"4.7","very likely"
"301","ACCESS-CM2","ssp126","r1i1p1f1",1950,"global_tas",0.0222143124502168,"4.7","very likely"
"302","ACCESS-CM2","ssp126","r1i1p1f1",1950,"sst",0.0663112990196063,"4.7","very likely"
"303","ACCESS-CM2","ssp126","r1i1p1f1",1950,"land_tas",-0.0669994117647548,"4.7","very likely"
"304","ACCESS-CM2","ssp126","r1i1p1f1",1951,"global_tas",0.129753362419535,"4.7","very likely"
"305","ACCESS-CM2","ssp126","r1i1p1f1",1951,"sst",0.15577804901961,"4.7","very likely"
"306","ACCESS-CM2","ssp126","r1i1p1f1",1951,"land_tas",0.0770405882352634,"4.7","very likely"
"307","ACCESS-CM2","ssp126","r1i1p1f1",1952,"global_tas",0.183600701864577,"4.7","very likely"
"308","ACCESS-CM2","ssp126","r1i1p1f1",1952,"sst",0.140403882352942,"4.7","very likely"
"309","ACCESS-CM2","ssp126","r1i1p1f1",1952,"land_tas",0.18194058823525,"4.7","very likely"
"310","ACCESS-CM2","ssp126","r1i1p1f1",1953,"global_tas",0.174187250557225,"4.7","very likely"
"311","ACCESS-CM2","ssp126","r1i1p1f1",1953,"sst",0.155339882352941,"4.7","very likely"
"312","ACCESS-CM2","ssp126","r1i1p1f1",1953,"land_tas",0.0750905882352413,"4.7","very likely"
"313","ACCESS-CM2","ssp126","r1i1p1f1",1954,"global_tas",0.103020715185266,"4.7","very likely"
"314","ACCESS-CM2","ssp126","r1i1p1f1",1954,"sst",0.071072715686274,"4.7","very likely"
"315","ACCESS-CM2","ssp126","r1i1p1f1",1954,"land_tas",0.0547005882352778,"4.7","very likely"
"316","ACCESS-CM2","ssp126","r1i1p1f1",1955,"global_tas",0.142974124281295,"4.7","very likely"
"317","ACCESS-CM2","ssp126","r1i1p1f1",1955,"sst",0.0607612990196068,"4.7","very likely"
"318","ACCESS-CM2","ssp126","r1i1p1f1",1955,"land_tas",0.216690588235281,"4.7","very likely"
"319","ACCESS-CM2","ssp126","r1i1p1f1",1956,"global_tas",0.0387299268532502,"4.7","very likely"
"320","ACCESS-CM2","ssp126","r1i1p1f1",1956,"sst",0.032129549019608,"4.7","very likely"
"321","ACCESS-CM2","ssp126","r1i1p1f1",1956,"land_tas",-0.0546594117647601,"4.7","very likely"
"322","ACCESS-CM2","ssp126","r1i1p1f1",1957,"global_tas",0.153481900153679,"4.7","very likely"
"323","ACCESS-CM2","ssp126","r1i1p1f1",1957,"sst",0.148885215686274,"4.7","very likely"
"324","ACCESS-CM2","ssp126","r1i1p1f1",1957,"land_tas",0.124590588235264,"4.7","very likely"
"325","ACCESS-CM2","ssp126","r1i1p1f1",1958,"global_tas",0.12247188080255,"4.7","very likely"
"326","ACCESS-CM2","ssp126","r1i1p1f1",1958,"sst",0.150121465686276,"4.7","very likely"
"327","ACCESS-CM2","ssp126","r1i1p1f1",1958,"land_tas",-0.00541941176470573,"4.7","very likely"
"328","ACCESS-CM2","ssp126","r1i1p1f1",1959,"global_tas",0.212291930754077,"4.7","very likely"
"329","ACCESS-CM2","ssp126","r1i1p1f1",1959,"sst",0.101763715686275,"4.7","very likely"
"330","ACCESS-CM2","ssp126","r1i1p1f1",1959,"land_tas",0.314840588235256,"4.7","very likely"
"331","ACCESS-CM2","ssp126","r1i1p1f1",1960,"global_tas",0.276561597008254,"4.7","very likely"
"332","ACCESS-CM2","ssp126","r1i1p1f1",1960,"sst",0.21164463235294,"4.7","very likely"
"333","ACCESS-CM2","ssp126","r1i1p1f1",1960,"land_tas",0.283310588235281,"4.7","very likely"
"334","ACCESS-CM2","ssp126","r1i1p1f1",1961,"global_tas",0.233157052360809,"4.7","very likely"
"335","ACCESS-CM2","ssp126","r1i1p1f1",1961,"sst",0.195337965686275,"4.7","very likely"
"336","ACCESS-CM2","ssp126","r1i1p1f1",1961,"land_tas",0.224570588235281,"4.7","very likely"
"337","ACCESS-CM2","ssp126","r1i1p1f1",1962,"global_tas",0.15604090464933,"4.7","very likely"
"338","ACCESS-CM2","ssp126","r1i1p1f1",1962,"sst",0.100682715686276,"4.7","very likely"
"339","ACCESS-CM2","ssp126","r1i1p1f1",1962,"land_tas",0.186780588235251,"4.7","very likely"
"340","ACCESS-CM2","ssp126","r1i1p1f1",1963,"global_tas",-0.0489998163484415,"4.7","very likely"
"341","ACCESS-CM2","ssp126","r1i1p1f1",1963,"sst",-0.0102748676470588,"4.7","very likely"
"342","ACCESS-CM2","ssp126","r1i1p1f1",1963,"land_tas",-0.22922941176472,"4.7","very likely"
"343","ACCESS-CM2","ssp126","r1i1p1f1",1964,"global_tas",-0.125973839838082,"4.7","very likely"
"344","ACCESS-CM2","ssp126","r1i1p1f1",1964,"sst",-0.065999950980391,"4.7","very likely"
"345","ACCESS-CM2","ssp126","r1i1p1f1",1964,"land_tas",-0.273419411764735,"4.7","very likely"
"346","ACCESS-CM2","ssp126","r1i1p1f1",1965,"global_tas",-0.132076375953716,"4.7","very likely"
"347","ACCESS-CM2","ssp126","r1i1p1f1",1965,"sst",-0.077377284313726,"4.7","very likely"
"348","ACCESS-CM2","ssp126","r1i1p1f1",1965,"land_tas",-0.365919411764708,"4.7","very likely"
"349","ACCESS-CM2","ssp126","r1i1p1f1",1966,"global_tas",-0.143998584600979,"4.7","very likely"
"350","ACCESS-CM2","ssp126","r1i1p1f1",1966,"sst",-0.0155657009803923,"4.7","very likely"
"351","ACCESS-CM2","ssp126","r1i1p1f1",1966,"land_tas",-0.461559411764711,"4.7","very likely"
"352","ACCESS-CM2","ssp126","r1i1p1f1",1967,"global_tas",-0.0586609899328323,"4.7","very likely"
"353","ACCESS-CM2","ssp126","r1i1p1f1",1967,"sst",-0.00103261764705913,"4.7","very likely"
"354","ACCESS-CM2","ssp126","r1i1p1f1",1967,"land_tas",-0.293679411764742,"4.7","very likely"
"355","ACCESS-CM2","ssp126","r1i1p1f1",1968,"global_tas",0.115900114824228,"4.7","very likely"
"356","ACCESS-CM2","ssp126","r1i1p1f1",1968,"sst",0.130065382352942,"4.7","very likely"
"357","ACCESS-CM2","ssp126","r1i1p1f1",1968,"land_tas",-0.0212194117647186,"4.7","very likely"
"358","ACCESS-CM2","ssp126","r1i1p1f1",1969,"global_tas",0.118356647273004,"4.7","very likely"
"359","ACCESS-CM2","ssp126","r1i1p1f1",1969,"sst",0.101313715686274,"4.7","very likely"
"360","ACCESS-CM2","ssp126","r1i1p1f1",1969,"land_tas",0.0100905882352436,"4.7","very likely"
"361","ACCESS-CM2","ssp126","r1i1p1f1",1970,"global_tas",0.053584805735909,"4.7","very likely"
"362","ACCESS-CM2","ssp126","r1i1p1f1",1970,"sst",0.0642661323529411,"4.7","very likely"
"363","ACCESS-CM2","ssp126","r1i1p1f1",1970,"land_tas",-0.0693794117647144,"4.7","very likely"
"364","ACCESS-CM2","ssp126","r1i1p1f1",1971,"global_tas",0.0218622875120218,"4.7","very likely"
"365","ACCESS-CM2","ssp126","r1i1p1f1",1971,"sst",0.00866038235294307,"4.7","very likely"
"366","ACCESS-CM2","ssp126","r1i1p1f1",1971,"land_tas",-0.043659411764736,"4.7","very likely"
"367","ACCESS-CM2","ssp126","r1i1p1f1",1972,"global_tas",0.116520076337622,"4.7","very likely"
"368","ACCESS-CM2","ssp126","r1i1p1f1",1972,"sst",0.132492799019609,"4.7","very likely"
"369","ACCESS-CM2","ssp126","r1i1p1f1",1972,"land_tas",0.00881058823529202,"4.7","very likely"
"370","ACCESS-CM2","ssp126","r1i1p1f1",1973,"global_tas",0.253609655923924,"4.7","very likely"
"371","ACCESS-CM2","ssp126","r1i1p1f1",1973,"sst",0.213102465686273,"4.7","very likely"
"372","ACCESS-CM2","ssp126","r1i1p1f1",1973,"land_tas",0.247610588235261,"4.7","very likely"
"373","ACCESS-CM2","ssp126","r1i1p1f1",1974,"global_tas",0.06213479060591,"4.7","very likely"
"374","ACCESS-CM2","ssp126","r1i1p1f1",1974,"sst",0.0885782156862761,"4.7","very likely"
"375","ACCESS-CM2","ssp126","r1i1p1f1",1974,"land_tas",-0.187659411764741,"4.7","very likely"
"376","ACCESS-CM2","ssp126","r1i1p1f1",1975,"global_tas",0.0456554559673918,"4.7","very likely"
"377","ACCESS-CM2","ssp126","r1i1p1f1",1975,"sst",0.0967536323529396,"4.7","very likely"
"378","ACCESS-CM2","ssp126","r1i1p1f1",1975,"land_tas",-0.26737941176475,"4.7","very likely"
"379","ACCESS-CM2","ssp126","r1i1p1f1",1976,"global_tas",0.138603240185489,"4.7","very likely"
"380","ACCESS-CM2","ssp126","r1i1p1f1",1976,"sst",0.0824392990196082,"4.7","very likely"
"381","ACCESS-CM2","ssp126","r1i1p1f1",1976,"land_tas",0.0465405882352457,"4.7","very likely"
"382","ACCESS-CM2","ssp126","r1i1p1f1",1977,"global_tas",0.154330461922314,"4.7","very likely"
"383","ACCESS-CM2","ssp126","r1i1p1f1",1977,"sst",0.0922289656862746,"4.7","very likely"
"384","ACCESS-CM2","ssp126","r1i1p1f1",1977,"land_tas",0.164660588235279,"4.7","very likely"
"385","ACCESS-CM2","ssp126","r1i1p1f1",1978,"global_tas",0.145704557664089,"4.7","very likely"
"386","ACCESS-CM2","ssp126","r1i1p1f1",1978,"sst",0.113560049019608,"4.7","very likely"
"387","ACCESS-CM2","ssp126","r1i1p1f1",1978,"land_tas",0.0610405882352438,"4.7","very likely"
"388","ACCESS-CM2","ssp126","r1i1p1f1",1979,"global_tas",0.285867705253565,"4.7","very likely"
"389","ACCESS-CM2","ssp126","r1i1p1f1",1979,"sst",0.193440799019609,"4.7","very likely"
"390","ACCESS-CM2","ssp126","r1i1p1f1",1979,"land_tas",0.311340588235282,"4.7","very likely"
"391","ACCESS-CM2","ssp126","r1i1p1f1",1980,"global_tas",0.143030593781987,"4.7","very likely"
"392","ACCESS-CM2","ssp126","r1i1p1f1",1980,"sst",0.12881238235294,"4.7","very likely"
"393","ACCESS-CM2","ssp126","r1i1p1f1",1980,"land_tas",0.151900588235264,"4.7","very likely"
"394","ACCESS-CM2","ssp126","r1i1p1f1",1981,"global_tas",0.212801836128392,"4.7","very likely"
"395","ACCESS-CM2","ssp126","r1i1p1f1",1981,"sst",0.207231465686274,"4.7","very likely"
"396","ACCESS-CM2","ssp126","r1i1p1f1",1981,"land_tas",0.12407058823527,"4.7","very likely"
"397","ACCESS-CM2","ssp126","r1i1p1f1",1982,"global_tas",0.164747288240847,"4.7","very likely"
"398","ACCESS-CM2","ssp126","r1i1p1f1",1982,"sst",0.136517465686275,"4.7","very likely"
"399","ACCESS-CM2","ssp126","r1i1p1f1",1982,"land_tas",-0.0564994117647188,"4.7","very likely"
"400","ACCESS-CM2","ssp126","r1i1p1f1",1983,"global_tas",0.0791322483074737,"4.7","very likely"
"401","ACCESS-CM2","ssp126","r1i1p1f1",1983,"sst",0.133326132352941,"4.7","very likely"
"402","ACCESS-CM2","ssp126","r1i1p1f1",1983,"land_tas",-0.154459411764719,"4.7","very likely"
"403","ACCESS-CM2","ssp126","r1i1p1f1",1984,"global_tas",0.206614091297183,"4.7","very likely"
"404","ACCESS-CM2","ssp126","r1i1p1f1",1984,"sst",0.142500632352942,"4.7","very likely"
"405","ACCESS-CM2","ssp126","r1i1p1f1",1984,"land_tas",0.289140588235284,"4.7","very likely"
"406","ACCESS-CM2","ssp126","r1i1p1f1",1985,"global_tas",0.304207430295605,"4.7","very likely"
"407","ACCESS-CM2","ssp126","r1i1p1f1",1985,"sst",0.234447215686274,"4.7","very likely"
"408","ACCESS-CM2","ssp126","r1i1p1f1",1985,"land_tas",0.307880588235264,"4.7","very likely"
"409","ACCESS-CM2","ssp126","r1i1p1f1",1986,"global_tas",0.429129124581436,"4.7","very likely"
"410","ACCESS-CM2","ssp126","r1i1p1f1",1986,"sst",0.29937338235294,"4.7","very likely"
"411","ACCESS-CM2","ssp126","r1i1p1f1",1986,"land_tas",0.522360588235244,"4.7","very likely"
"412","ACCESS-CM2","ssp126","r1i1p1f1",1987,"global_tas",0.160850001311815,"4.7","very likely"
"413","ACCESS-CM2","ssp126","r1i1p1f1",1987,"sst",0.160543382352941,"4.7","very likely"
"414","ACCESS-CM2","ssp126","r1i1p1f1",1987,"land_tas",-0.0079794117647225,"4.7","very likely"
"415","ACCESS-CM2","ssp126","r1i1p1f1",1988,"global_tas",0.165170099384341,"4.7","very likely"
"416","ACCESS-CM2","ssp126","r1i1p1f1",1988,"sst",0.14833963235294,"4.7","very likely"
"417","ACCESS-CM2","ssp126","r1i1p1f1",1988,"land_tas",0.120410588235245,"4.7","very likely"
"418","ACCESS-CM2","ssp126","r1i1p1f1",1989,"global_tas",0.331733900559072,"4.7","very likely"
"419","ACCESS-CM2","ssp126","r1i1p1f1",1989,"sst",0.283425799019607,"4.7","very likely"
"420","ACCESS-CM2","ssp126","r1i1p1f1",1989,"land_tas",0.249280588235251,"4.7","very likely"
"421","ACCESS-CM2","ssp126","r1i1p1f1",1990,"global_tas",0.433727219145737,"4.7","very likely"
"422","ACCESS-CM2","ssp126","r1i1p1f1",1990,"sst",0.368162632352942,"4.7","very likely"
"423","ACCESS-CM2","ssp126","r1i1p1f1",1990,"land_tas",0.537860588235276,"4.7","very likely"
"424","ACCESS-CM2","ssp126","r1i1p1f1",1991,"global_tas",0.370962378595038,"4.7","very likely"
"425","ACCESS-CM2","ssp126","r1i1p1f1",1991,"sst",0.291753215686274,"4.7","very likely"
"426","ACCESS-CM2","ssp126","r1i1p1f1",1991,"land_tas",0.417190588235258,"4.7","very likely"
"427","ACCESS-CM2","ssp126","r1i1p1f1",1992,"global_tas",-0.00739362916220898,"4.7","very likely"
"428","ACCESS-CM2","ssp126","r1i1p1f1",1992,"sst",0.0185120490196093,"4.7","very likely"
"429","ACCESS-CM2","ssp126","r1i1p1f1",1992,"land_tas",-0.223739411764711,"4.7","very likely"
"430","ACCESS-CM2","ssp126","r1i1p1f1",1993,"global_tas",0.105032569401999,"4.7","very likely"
"431","ACCESS-CM2","ssp126","r1i1p1f1",1993,"sst",0.146084465686276,"4.7","very likely"
"432","ACCESS-CM2","ssp126","r1i1p1f1",1993,"land_tas",-0.0438094117647552,"4.7","very likely"
"433","ACCESS-CM2","ssp126","r1i1p1f1",1994,"global_tas",0.238543984555577,"4.7","very likely"
"434","ACCESS-CM2","ssp126","r1i1p1f1",1994,"sst",0.141779215686274,"4.7","very likely"
"435","ACCESS-CM2","ssp126","r1i1p1f1",1994,"land_tas",0.327440588235277,"4.7","very likely"
"436","ACCESS-CM2","ssp126","r1i1p1f1",1995,"global_tas",0.278794965113093,"4.7","very likely"
"437","ACCESS-CM2","ssp126","r1i1p1f1",1995,"sst",0.188843049019607,"4.7","very likely"
"438","ACCESS-CM2","ssp126","r1i1p1f1",1995,"land_tas",0.213180588235275,"4.7","very likely"
"439","ACCESS-CM2","ssp126","r1i1p1f1",1996,"global_tas",0.462721363816854,"4.7","very likely"
"440","ACCESS-CM2","ssp126","r1i1p1f1",1996,"sst",0.308006549019609,"4.7","very likely"
"441","ACCESS-CM2","ssp126","r1i1p1f1",1996,"land_tas",0.44394058823525,"4.7","very likely"
"442","ACCESS-CM2","ssp126","r1i1p1f1",1997,"global_tas",0.32732079912796,"4.7","very likely"
"443","ACCESS-CM2","ssp126","r1i1p1f1",1997,"sst",0.194058465686276,"4.7","very likely"
"444","ACCESS-CM2","ssp126","r1i1p1f1",1997,"land_tas",0.33180058823524,"4.7","very likely"
"445","ACCESS-CM2","ssp126","r1i1p1f1",1998,"global_tas",0.385038613076404,"4.7","very likely"
"446","ACCESS-CM2","ssp126","r1i1p1f1",1998,"sst",0.22211913235294,"4.7","very likely"
"447","ACCESS-CM2","ssp126","r1i1p1f1",1998,"land_tas",0.521960588235288,"4.7","very likely"
"448","ACCESS-CM2","ssp126","r1i1p1f1",1999,"global_tas",0.497742838568058,"4.7","very likely"
"449","ACCESS-CM2","ssp126","r1i1p1f1",1999,"sst",0.348913799019609,"4.7","very likely"
"450","ACCESS-CM2","ssp126","r1i1p1f1",1999,"land_tas",0.596510588235276,"4.7","very likely"
"451","ACCESS-CM2","ssp126","r1i1p1f1",2000,"global_tas",0.653334474060898,"4.7","very likely"
"452","ACCESS-CM2","ssp126","r1i1p1f1",2000,"sst",0.417771799019608,"4.7","very likely"
"453","ACCESS-CM2","ssp126","r1i1p1f1",2000,"land_tas",0.85771058823525,"4.7","very likely"
"454","ACCESS-CM2","ssp126","r1i1p1f1",2001,"global_tas",0.540303379394572,"4.7","very likely"
"455","ACCESS-CM2","ssp126","r1i1p1f1",2001,"sst",0.372759465686276,"4.7","very likely"
"456","ACCESS-CM2","ssp126","r1i1p1f1",2001,"land_tas",0.621840588235273,"4.7","very likely"
"457","ACCESS-CM2","ssp126","r1i1p1f1",2002,"global_tas",0.531398632581215,"4.7","very likely"
"458","ACCESS-CM2","ssp126","r1i1p1f1",2002,"sst",0.35637263235294,"4.7","very likely"
"459","ACCESS-CM2","ssp126","r1i1p1f1",2002,"land_tas",0.578080588235252,"4.7","very likely"
"460","ACCESS-CM2","ssp126","r1i1p1f1",2003,"global_tas",0.707889497124938,"4.7","very likely"
"461","ACCESS-CM2","ssp126","r1i1p1f1",2003,"sst",0.46550438235294,"4.7","very likely"
"462","ACCESS-CM2","ssp126","r1i1p1f1",2003,"land_tas",0.967610588235289,"4.7","very likely"
"463","ACCESS-CM2","ssp126","r1i1p1f1",2004,"global_tas",0.549569940197443,"4.7","very likely"
"464","ACCESS-CM2","ssp126","r1i1p1f1",2004,"sst",0.415301882352942,"4.7","very likely"
"465","ACCESS-CM2","ssp126","r1i1p1f1",2004,"land_tas",0.648700588235272,"4.7","very likely"
"466","ACCESS-CM2","ssp126","r1i1p1f1",2005,"global_tas",0.638800308852069,"4.7","very likely"
"467","ACCESS-CM2","ssp126","r1i1p1f1",2005,"sst",0.441877882352941,"4.7","very likely"
"468","ACCESS-CM2","ssp126","r1i1p1f1",2005,"land_tas",0.825210588235279,"4.7","very likely"
"469","ACCESS-CM2","ssp126","r1i1p1f1",2006,"global_tas",0.644678195225993,"4.7","very likely"
"470","ACCESS-CM2","ssp126","r1i1p1f1",2006,"sst",0.421014549019606,"4.7","very likely"
"471","ACCESS-CM2","ssp126","r1i1p1f1",2006,"land_tas",0.920060588235287,"4.7","very likely"
"472","ACCESS-CM2","ssp126","r1i1p1f1",2007,"global_tas",0.489362186858671,"4.7","very likely"
"473","ACCESS-CM2","ssp126","r1i1p1f1",2007,"sst",0.329965049019609,"4.7","very likely"
"474","ACCESS-CM2","ssp126","r1i1p1f1",2007,"land_tas",0.516620588235241,"4.7","very likely"
"475","ACCESS-CM2","ssp126","r1i1p1f1",2008,"global_tas",0.656622367521493,"4.7","very likely"
"476","ACCESS-CM2","ssp126","r1i1p1f1",2008,"sst",0.394049215686273,"4.7","very likely"
"477","ACCESS-CM2","ssp126","r1i1p1f1",2008,"land_tas",0.812060588235283,"4.7","very likely"
"478","ACCESS-CM2","ssp126","r1i1p1f1",2009,"global_tas",0.59039428875758,"4.7","very likely"
"479","ACCESS-CM2","ssp126","r1i1p1f1",2009,"sst",0.40178879901961,"4.7","very likely"
"480","ACCESS-CM2","ssp126","r1i1p1f1",2009,"land_tas",0.726820588235285,"4.7","very likely"
"481","ACCESS-CM2","ssp126","r1i1p1f1",2010,"global_tas",0.771244430864215,"4.7","very likely"
"482","ACCESS-CM2","ssp126","r1i1p1f1",2010,"sst",0.552268799019608,"4.7","very likely"
"483","ACCESS-CM2","ssp126","r1i1p1f1",2010,"land_tas",1.03237058823527,"4.7","very likely"
"484","ACCESS-CM2","ssp126","r1i1p1f1",2011,"global_tas",0.892392994283796,"4.7","very likely"
"485","ACCESS-CM2","ssp126","r1i1p1f1",2011,"sst",0.591211132352942,"4.7","very likely"
"486","ACCESS-CM2","ssp126","r1i1p1f1",2011,"land_tas",1.21449058823526,"4.7","very likely"
"487","ACCESS-CM2","ssp126","r1i1p1f1",2012,"global_tas",1.02809926773426,"4.7","very likely"
