"Units","scenario","region","GHG","year","value"
"Gg","T_03_CAT_cont","Global","HFC125",2010,25.7549015
"Gg","T_03_CAT_cont","Global","HFC125",2015,40.5098644
"Gg","T_03_CAT_cont","Global","HFC125",2020,67.0904782
"Gg","T_03_CAT_cont","Global","HFC125",2025,80.9127767
"Gg","T_03_CAT_cont","Global","HFC125",2030,104.6442132
"Gg","T_03_CAT_cont","Global","HFC125",2035,107.6601243
"Gg","T_03_CAT_cont","Global","HFC125",2040,105.3231484
"Gg","T_03_CAT_cont","Global","HFC125",2045,97.7338016
"Gg","T_03_CAT_cont","Global","HFC125",2050,94.7714306
"Gg","T_03_CAT_cont","Global","HFC125",2055,85.7938062
"Gg","T_03_CAT_cont","Global","HFC125",2060,79.4233963
"Gg","T_03_CAT_cont","Global","HFC125",2065,77.42433936
"Gg","T_03_CAT_cont","Global","HFC125",2070,72.5931373
"Gg","T_03_CAT_cont","Global","HFC125",2075,70.8893849
"Gg","T_03_CAT_cont","Global","HFC125",2080,69.2340252
"Gg","T_03_CAT_cont","Global","HFC125",2085,65.53560944
"Gg","T_03_CAT_cont","Global","HFC125",2090,61.90454185
"Gg","T_03_CAT_cont","Global","HFC125",2095,57.99654922
"Gg","T_03_CAT_cont","Global","HFC125",2100,53.8801493
"Gg","T_03_CAT_cont","Global","HFC134a",1990,0.00545705
"Gg","T_03_CAT_cont","Global","HFC134a",2005,126.77895955
"Gg","T_03_CAT_cont","Global","HFC134a",2010,177.3260057
"Gg","T_03_CAT_cont","Global","HFC134a",2015,239.09103555
"Gg","T_03_CAT_cont","Global","HFC134a",2020,250.37881633
"Gg","T_03_CAT_cont","Global","HFC134a",2025,250.48183613
"Gg","T_03_CAT_cont","Global","HFC134a",2030,270.91503164
"Gg","T_03_CAT_cont","Global","HFC134a",2035,255.57198345
"Gg","T_03_CAT_cont","Global","HFC134a",2040,239.1018611
"Gg","T_03_CAT_cont","Global","HFC134a",2045,214.25620323
"Gg","T_03_CAT_cont","Global","HFC134a",2050,206.4520303
"Gg","T_03_CAT_cont","Global","HFC134a",2055,181.52330167
"Gg","T_03_CAT_cont","Global","HFC134a",2060,165.3026692
"Gg","T_03_CAT_cont","Global","HFC134a",2065,159.08355951
"Gg","T_03_CAT_cont","Global","HFC134a",2070,146.6340631
"Gg","T_03_CAT_cont","Global","HFC134a",2075,139.1786992
"Gg","T_03_CAT_cont","Global","HFC134a",2080,132.15581122
"Gg","T_03_CAT_cont","Global","HFC134a",2085,118.69219079
"Gg","T_03_CAT_cont","Global","HFC134a",2090,105.19838417
"Gg","T_03_CAT_cont","Global","HFC134a",2095,96.80743058
"Gg","T_03_CAT_cont","Global","HFC134a",2100,87.08075329
"Gg","T_03_CAT_cont","Global","HFC143a",1990,0
"Gg","T_03_CAT_cont","Global","HFC143a",2005,16.57670211
"Gg","T_03_CAT_cont","Global","HFC143a",2010,28.0428935
"Gg","T_03_CAT_cont","Global","HFC143a",2015,44.1397092
"Gg","T_03_CAT_cont","Global","HFC143a",2020,72.9375208
"Gg","T_03_CAT_cont","Global","HFC143a",2025,87.8360021
"Gg","T_03_CAT_cont","Global","HFC143a",2030,113.501834
"Gg","T_03_CAT_cont","Global","HFC143a",2035,116.7969858
"Gg","T_03_CAT_cont","Global","HFC143a",2040,114.2839298
"Gg","T_03_CAT_cont","Global","HFC143a",2045,106.0580546
"Gg","T_03_CAT_cont","Global","HFC143a",2050,102.8426824
"Gg","T_03_CAT_cont","Global","HFC143a",2055,93.0588766
"Gg","T_03_CAT_cont","Global","HFC143a",2060,86.113435
"Gg","T_03_CAT_cont","Global","HFC143a",2065,83.93683396
"Gg","T_03_CAT_cont","Global","HFC143a",2070,78.7180188
"Gg","T_03_CAT_cont","Global","HFC143a",2075,76.8773569
"Gg","T_03_CAT_cont","Global","HFC143a",2080,75.0700762
"Gg","T_03_CAT_cont","Global","HFC143a",2085,71.0234179
"Gg","T_03_CAT_cont","Global","HFC143a",2090,67.05941173
"Gg","T_03_CAT_cont","Global","HFC143a",2095,62.82175297
"Gg","T_03_CAT_cont","Global","HFC143a",2100,58.3559147
"Gg","T_03_CAT_cont","Global","HFC152a",1990,7.50863e-05
"Gg","T_03_CAT_cont","Global","HFC152a",2005,26.4547736
"Gg","T_03_CAT_cont","Global","HFC152a",2010,50.322577
"Gg","T_03_CAT_cont","Global","HFC152a",2015,60.9573218
"Gg","T_03_CAT_cont","Global","HFC152a",2020,33.9841858
"Gg","T_03_CAT_cont","Global","HFC152a",2025,31.78738
"Gg","T_03_CAT_cont","Global","HFC152a",2030,27.8943055
"Gg","T_03_CAT_cont","Global","HFC152a",2035,26.819121
"Gg","T_03_CAT_cont","Global","HFC152a",2040,25.9124868
"Gg","T_03_CAT_cont","Global","HFC152a",2045,26.2855493
"Gg","T_03_CAT_cont","Global","HFC152a",2050,26.5281265
"Gg","T_03_CAT_cont","Global","HFC152a",2055,26.4602328
"Gg","T_03_CAT_cont","Global","HFC152a",2060,25.9526448
"Gg","T_03_CAT_cont","Global","HFC152a",2065,25.1871208
"Gg","T_03_CAT_cont","Global","HFC152a",2070,23.918286
"Gg","T_03_CAT_cont","Global","HFC152a",2075,23.1782214
"Gg","T_03_CAT_cont","Global","HFC152a",2080,22.7409141
"Gg","T_03_CAT_cont","Global","HFC152a",2085,22.2281949
"Gg","T_03_CAT_cont","Global","HFC152a",2090,21.6811847
"Gg","T_03_CAT_cont","Global","HFC152a",2095,21.2092293
"Gg","T_03_CAT_cont","Global","HFC152a",2100,20.6898268
"Gg","T_03_CAT_cont","Global","HFC227ea",1990,0
"Gg","T_03_CAT_cont","Global","HFC227ea",2005,2.12818461
"Gg","T_03_CAT_cont","Global","HFC227ea",2010,3.69184178
"Gg","T_03_CAT_cont","Global","HFC227ea",2015,6.0050415
"Gg","T_03_CAT_cont","Global","HFC227ea",2020,3.54607032
"Gg","T_03_CAT_cont","Global","HFC227ea",2025,3.63509028
"Gg","T_03_CAT_cont","Global","HFC227ea",2030,4.23723431
"Gg","T_03_CAT_cont","Global","HFC227ea",2035,4.28751027
"Gg","T_03_CAT_cont","Global","HFC227ea",2040,4.34160682
"Gg","T_03_CAT_cont","Global","HFC227ea",2045,4.40461362
"Gg","T_03_CAT_cont","Global","HFC227ea",2050,4.47002296
"Gg","T_03_CAT_cont","Global","HFC227ea",2055,4.51870836
"Gg","T_03_CAT_cont","Global","HFC227ea",2060,4.54678567
"Gg","T_03_CAT_cont","Global","HFC227ea",2065,4.54936963
"Gg","T_03_CAT_cont","Global","HFC227ea",2070,4.52773709
"Gg","T_03_CAT_cont","Global","HFC227ea",2075,4.51865561
