"Units","scenario","region","GHG","year","value"
"Gg","T_06_NDC_cont","Global","HFC125",2100,63.1627272
"Gg","T_06_NDC_cont","Global","HFC134a",1990,0.00545705
"Gg","T_06_NDC_cont","Global","HFC134a",2005,126.77895955
"Gg","T_06_NDC_cont","Global","HFC134a",2010,177.3260057
"Gg","T_06_NDC_cont","Global","HFC134a",2015,239.09103555
"Gg","T_06_NDC_cont","Global","HFC134a",2020,250.37883832
"Gg","T_06_NDC_cont","Global","HFC134a",2025,246.24239678
"Gg","T_06_NDC_cont","Global","HFC134a",2030,260.23078845
"Gg","T_06_NDC_cont","Global","HFC134a",2035,232.29718678
"Gg","T_06_NDC_cont","Global","HFC134a",2040,221.59467444
"Gg","T_06_NDC_cont","Global","HFC134a",2045,183.41293188
"Gg","T_06_NDC_cont","Global","HFC134a",2050,163.05436761
"Gg","T_06_NDC_cont","Global","HFC134a",2055,137.01622491
"Gg","T_06_NDC_cont","Global","HFC134a",2060,129.1723208
"Gg","T_06_NDC_cont","Global","HFC134a",2065,130.23372601
"Gg","T_06_NDC_cont","Global","HFC134a",2070,127.53811981
"Gg","T_06_NDC_cont","Global","HFC134a",2075,125.5031725
"Gg","T_06_NDC_cont","Global","HFC134a",2080,124.39367992
"Gg","T_06_NDC_cont","Global","HFC134a",2085,122.32869394
"Gg","T_06_NDC_cont","Global","HFC134a",2090,120.6053878
"Gg","T_06_NDC_cont","Global","HFC134a",2095,117.57439064
"Gg","T_06_NDC_cont","Global","HFC134a",2100,113.61989656
"Gg","T_06_NDC_cont","Global","HFC143a",1990,0
"Gg","T_06_NDC_cont","Global","HFC143a",2005,16.57670211
"Gg","T_06_NDC_cont","Global","HFC143a",2010,28.0428935
"Gg","T_06_NDC_cont","Global","HFC143a",2015,44.1397092
"Gg","T_06_NDC_cont","Global","HFC143a",2020,72.93754
"Gg","T_06_NDC_cont","Global","HFC143a",2025,86.5650482
"Gg","T_06_NDC_cont","Global","HFC143a",2030,110.370516
"Gg","T_06_NDC_cont","Global","HFC143a",2035,110.2422489
